feature,importance
"Area Locality_Anant Bhoomi, Mahavir Nagar",1.6582612541575664e-05
"Area Locality_Insignia, Bandra Kurla Complex",1.6577822351091165e-05
Area Locality_Shakti Nagar,1.6534178262022224e-05
"Area Locality_George Town, PH Road",1.619849520123056e-05
"Area Locality_Kanakia Levels, Malad East",1.5965962797118006e-05
"Area Locality_Almeida Park, Turner Road",1.5906385895417322e-05
"Area Locality_Evershine Millenium Paradise, Thakur Village, Kandivali East",1.5533949193643188e-05
Area Locality_Bhayandar East,1.5510012699884203e-05
"Area Locality_Jaya Nagar Block 1, Jayanagar",1.5466535092124724e-05
"Area Locality_Hiranandani Gardens Odyssey I, Hiranandani Gardens",1.5232400968444517e-05
"Area Locality_Srinagar Colony, Old Malakpet, NH 9",1.5080676510619677e-05
Area Locality_Sanjay Nagar Stage 2,1.5075529484425499e-05
"Area Locality_Uppal, NH 2 2",1.5037959141446996e-05
"Area Locality_Valentine Apartments, Gokuldham",1.4994869266814024e-05
"Area Locality_Devinagar, Outer Ring Road",1.4764657902504576e-05
"Area Locality_DB Ozone, Mira Road",1.4511041008248342e-05
"Area Locality_Hiral Greens, Mira Road East",1.4396414124547457e-05
Area Locality_Malad East,1.4321743406942534e-05
"Area Locality_Velentine Tower, Goregaon East",1.4273368519082695e-05
Area Locality_Thanisandra,1.4259985141539798e-05
Area Locality_Dahisar West,1.410509267771813e-05
Area Locality_Masab Tank,1.3954175144308852e-05
"Area Locality_Oberoi Splendor, JVLR-Jogeshwari Vikhroli Link Road",1.3941158580387629e-05
"Area Locality_Kailash Tower, Nalasopara",1.3938813575232392e-05
"Area Locality_India Bulls Sky Forest, Lower Parel",1.3869533316444567e-05
"Area Locality_Chanda Naik Nagar, Madhapur",1.3866399329781018e-05
Area Locality_Salt Lake City Sector 1,1.3864720241965906e-05
"Area Locality_Bombay Dyeing Two ICC, Dadar East",1.3776225482972981e-05
"Area Locality_Cosmopolis Tower, Andheri West",1.3724904177007501e-05
"Area Locality_Tagore Park, Kasba",1.3716885489957765e-05
Area Locality_Maruthi Sevanagar,1.3689176900831905e-05
Area Locality_Hauz Khas,1.3608829380270495e-05
Area Locality_Central Area,1.3486811539068123e-05
Area Locality_Najafgarh,1.3479214262143073e-05
"Area Locality_Alkapur Township, Manikonda, Outer Ring Road",1.3449606921703208e-05
"Area Locality_Mahindra Splendour, Bhandup West",1.3427941720940204e-05
"Area Locality_Phool Bagan, Kankurgachi",1.3305921332195207e-05
"Area Locality_Financial District, Nanakram Guda",1.3244024335457051e-05
Area Locality_Virar West,1.324371258814054e-05
Area Locality_Rash Behari Avenue Connector,1.3087994000970674e-05
"Area Locality_Dwarakapuri, Punjagutta, NH 9",1.3010104337264506e-05
Area Locality_Juhu Versova Link Road,1.2991331051218195e-05
Area Locality_Jacob Circle,1.298889468060942e-05
"Area Locality_Nicon Infinity, Vasai East",1.2738447263052894e-05
Area Locality_Dr Mukherjee Nagar West,1.2640159293111978e-05
Area Locality_Mazgaon,1.2565909949432069e-05
"Area Locality_Nizamuddin East, Nizamuddin",1.2528407701196541e-05
"Area Locality_Kabra Centroid, Santacruz East",1.2421471051186643e-05
Area Locality_Sheikh Sarai Phase 1,1.2384472427889777e-05
Area Locality_Karawal Nagar,1.2383031823367173e-05
"Area Locality_Raheja Ridgewood, Goregaon East",1.219716926398338e-05
Area Locality_Dwarka sec 19,1.2185617258887798e-05
"Area Locality_Hrbr Layout, Kalyan Nagar, Outer Ring Road",1.216986242486897e-05
"Area Locality_Lodha Altia, Wadala East",1.2161774776744173e-05
"Area Locality_SK Imperial Heights, Mira Road East",1.2139371583416277e-05
"Area Locality_Oasis, Lokhandwala Twp",1.1962309446111464e-05
"Area Locality_Kalpataru Antariksha, Prabhadevi",1.1898458037608302e-05
"Area Locality_Raj Grandeur, Hiranandani Gardens",1.1825217222119716e-05
Area Locality_Nagondanahalli,1.181509505583584e-05
Area Locality_Oshiwara,1.1777003467125962e-05
"Area Locality_Kanakia Rainforest, Andheri East",1.1739480323835641e-05
"Area Locality_Kannan Colony, Pazhavanthangal",1.170752021182538e-05
"Area Locality_Nirman Vihar, Preet Vihar",1.1657170015801266e-05
"Area Locality_Bhoomi Elegant, Thakur Complex",1.1530490720854357e-05
Area Locality_Dwarka Mor,1.1506778395791448e-05
Area Locality_Yashodham,1.1486668878830688e-05
"Area Locality_Ambedkar Colony, Yelahanka",1.1384878562087477e-05
Area Locality_Bhandup West,1.1383531567431207e-05
Area Locality_Uthandi,1.1371907105887717e-05
Area Locality_Banaswadi,1.1290532203152801e-05
Area Locality_Toli Chowki,1.1268098001550153e-05
Area Locality_Prestige Acropolis,1.1114224232106426e-05
"Area Locality_Lodha Primero, Mahalakshmi",1.1016382880756298e-05
Area Locality_Bhakti Park,1.0969837405944645e-05
Area Locality_Thiruporur,1.0852847334429637e-05
Area Locality_Yelahanka New Town,1.0789396285736303e-05
Area Locality_Beverly Park,1.0712104372994929e-05
"Area Locality_Paras Building, Sion East",1.0712058008646992e-05
"Area Locality_Orchid Residency, Link Road",1.0631163563469164e-05
"Area Locality_Ramanthapur, NH 2 2",1.0509405028808856e-05
"Area Locality_Evershine Grandeur, Mindspace",1.0453520941881564e-05
